TERRITORIO#es,TERRITORIO_CODE,SEXO#es,SEXO_CODE,JORNADA_LABORAL_TIPO#es,JORNADA_LABORAL_TIPO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,NOTAS_OBSERVACION#es,ESTADO_OBSERVACION#es
Arucas,35006,Mujeres,F,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,1703,,,
Arucas,35006,Hombres,M,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,870,,,
Arucas,35006,Mujeres,F,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,1855,,,
Arucas,35006,Hombres,M,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,894,,,
Arucas,35006,Mujeres,F,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,1888,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,1149,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,725,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,1126,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,725,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,1090,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,679,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,1063,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,664,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,1063,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,651,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,1058,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,653,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,1035,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,643,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,1006,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,637,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,1009,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,626,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,985,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,646,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,999,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,645,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,987,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,635,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,994,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,631,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,1011,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,637,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,1025,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,651,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,1028,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,653,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,1017,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,643,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,1035,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,669,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,1048,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,694,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,1042,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,684,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,1069,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,683,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,1081,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,710,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,1080,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,716,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,1097,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,716,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,1080,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,712,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,1115,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,750,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,1125,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,767,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,1118,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,767,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,1155,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,785,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2018 Tercer trimestre,2018-Q3,1137,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2018 Tercer trimestre,2018-Q3,804,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2018 Cuarto trimestre,2018-Q4,1147,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2018 Cuarto trimestre,2018-Q4,817,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2019 Primer trimestre,2019-Q1,1154,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2019 Primer trimestre,2019-Q1,796,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2019 Segundo trimestre,2019-Q2,1153,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2019 Segundo trimestre,2019-Q2,792,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2019 Tercer trimestre,2019-Q3,1163,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2019 Tercer trimestre,2019-Q3,806,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2019 Cuarto trimestre,2019-Q4,1146,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2019 Cuarto trimestre,2019-Q4,812,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2020 Primer trimestre,2020-Q1,1126,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2020 Primer trimestre,2020-Q1,785,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2020 Segundo trimestre,2020-Q2,1110,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2020 Segundo trimestre,2020-Q2,759,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2020 Tercer trimestre,2020-Q3,1118,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2020 Tercer trimestre,2020-Q3,822,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2020 Cuarto trimestre,2020-Q4,1118,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2020 Cuarto trimestre,2020-Q4,810,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2021 Primer trimestre,2021-Q1,1120,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2021 Primer trimestre,2021-Q1,779,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2021 Segundo trimestre,2021-Q2,1133,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2021 Segundo trimestre,2021-Q2,796,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2021 Tercer trimestre,2021-Q3,1153,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2021 Tercer trimestre,2021-Q3,823,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2021 Cuarto trimestre,2021-Q4,1168,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2021 Cuarto trimestre,2021-Q4,846,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2022 Primer trimestre,2022-Q1,1246,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2022 Primer trimestre,2022-Q1,873,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2022 Segundo trimestre,2022-Q2,1258,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2022 Segundo trimestre,2022-Q2,886,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2022 Tercer trimestre,2022-Q3,1254,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2022 Tercer trimestre,2022-Q3,896,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2022 Cuarto trimestre,2022-Q4,1299,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2022 Cuarto trimestre,2022-Q4,933,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2023 Primer trimestre,2023-Q1,1309,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2023 Primer trimestre,2023-Q1,952,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2023 Segundo trimestre,2023-Q2,1313,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2023 Segundo trimestre,2023-Q2,949,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2023 Tercer trimestre,2023-Q3,1291,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2023 Tercer trimestre,2023-Q3,958,,,
Firgas,35008,Hombres,M,Tiempo completo,FT,2023 Cuarto trimestre,2023-Q4,1302,,,
Firgas,35008,Mujeres,F,Tiempo completo,FT,2023 Cuarto trimestre,2023-Q4,971,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2011 Segundo trimestre,2011-Q2,150,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2011 Segundo trimestre,2011-Q2,217,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2011 Tercer trimestre,2011-Q3,163,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2011 Tercer trimestre,2011-Q3,234,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2011 Cuarto trimestre,2011-Q4,142,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2011 Cuarto trimestre,2011-Q4,215,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2012 Primer trimestre,2012-Q1,137,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2012 Primer trimestre,2012-Q1,228,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2012 Segundo trimestre,2012-Q2,130,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2012 Segundo trimestre,2012-Q2,216,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2012 Tercer trimestre,2012-Q3,131,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2012 Tercer trimestre,2012-Q3,253,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2012 Cuarto trimestre,2012-Q4,153,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2012 Cuarto trimestre,2012-Q4,255,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2013 Primer trimestre,2013-Q1,149,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2013 Primer trimestre,2013-Q1,257,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2013 Segundo trimestre,2013-Q2,145,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2013 Segundo trimestre,2013-Q2,224,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2013 Tercer trimestre,2013-Q3,143,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2013 Tercer trimestre,2013-Q3,250,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2013 Cuarto trimestre,2013-Q4,167,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2013 Cuarto trimestre,2013-Q4,261,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2014 Primer trimestre,2014-Q1,163,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2014 Primer trimestre,2014-Q1,262,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2014 Segundo trimestre,2014-Q2,152,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2014 Segundo trimestre,2014-Q2,229,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2014 Tercer trimestre,2014-Q3,155,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2014 Tercer trimestre,2014-Q3,246,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2014 Cuarto trimestre,2014-Q4,169,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2014 Cuarto trimestre,2014-Q4,262,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2015 Primer trimestre,2015-Q1,163,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2015 Primer trimestre,2015-Q1,267,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2015 Segundo trimestre,2015-Q2,154,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2015 Segundo trimestre,2015-Q2,249,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2015 Tercer trimestre,2015-Q3,141,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2015 Tercer trimestre,2015-Q3,262,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2015 Cuarto trimestre,2015-Q4,160,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2015 Cuarto trimestre,2015-Q4,275,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2016 Primer trimestre,2016-Q1,150,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2016 Primer trimestre,2016-Q1,279,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2016 Segundo trimestre,2016-Q2,143,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2016 Segundo trimestre,2016-Q2,265,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,151,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,298,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,173,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,309,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,166,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,308,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,161,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,274,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,156,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,324,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,161,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,335,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,157,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,324,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,158,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,305,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,144,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,330,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,157,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,326,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,150,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,330,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,145,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,304,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,133,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,325,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,146,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,326,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,124,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,306,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,120,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,275,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,118,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,319,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,140,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,316,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,130,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,309,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,123,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,266,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,118,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,304,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,144,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,303,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,151,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,335,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,159,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,298,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,143,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,319,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,162,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,326,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,162,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,335,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,147,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,299,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,159,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,342,,,
Firgas,35008,Hombres,M,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,169,,,
Firgas,35008,Mujeres,F,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,337,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,3297,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,2342,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,3328,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,2491,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,3230,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,2484,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,3116,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,2420,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,3053,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,2219,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,3026,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,2324,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,2978,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,2365,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,2944,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,2321,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,2896,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,2177,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,2960,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,2314,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,2933,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,2361,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,2942,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,2359,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,2979,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,2218,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,3020,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,2373,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,2989,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,2431,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,3004,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,2403,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,3016,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,2283,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,3089,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,2394,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,3116,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,2556,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,3106,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,2498,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,3130,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,2363,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,3253,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,2534,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,3279,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,2597,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,3297,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,2579,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,3384,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,2493,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,3457,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,2690,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,3492,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,2761,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,3571,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,2743,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,3606,,,
Gáldar,35009,Mujeres,F,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,2653,,,
Gáldar,35009,Hombres,M,Tiempo completo,FT,2018 Tercer trimestre,2018-Q3,3595,,,
